easting(x),northing(y),elevation(z)
219775.0,839925.0,218.7
219825.0,839925.0,218.7
219875.0,839925.0,218.7
219925.0,839925.0,218.7
219975.0,839925.0,218.7
220025.0,839925.0,218.7
220075.0,839925.0,218.7
220125.0,839925.0,218.7
220175.0,839925.0,243.9
220225.0,839925.0,263.5
220275.0,839925.0,290.9
220325.0,839925.0,302.6
220375.0,839925.0,310.1
220425.0,839925.0,316.7
220475.0,839925.0,312.9
220525.0,839925.0,303.2
220575.0,839925.0,304.1
220625.0,839925.0,309.3
220675.0,839925.0,307.2
220725.0,839925.0,289.8
220775.0,839925.0,289.2
220825.0,839925.0,297.2
220875.0,839925.0,299.7
220925.0,839925.0,316.6
220975.0,839925.0,330.9
221025.0,839925.0,337.6
221075.0,839925.0,350.2
221125.0,839925.0,365.2
221175.0,839925.0,379.4
221225.0,839925.0,396.4
221275.0,839925.0,412.0
221325.0,839925.0,421.5
221375.0,839925.0,430.1
221425.0,839925.0,429.2
221475.0,839925.0,435.7
221525.0,839925.0,445.2
221575.0,839925.0,455.9
221625.0,839925.0,449.1
221675.0,839925.0,452.8
221725.0,839925.0,458.3
221775.0,839925.0,457.5
221825.0,839925.0,458.2
221875.0,839925.0,453.8
221925.0,839925.0,450.2
221975.0,839925.0,448.9
222025.0,839925.0,446.2
222075.0,839925.0,443.7
222125.0,839925.0,439.5
222175.0,839925.0,437.7
222225.0,839925.0,439.6
222275.0,839925.0,437.7
222325.0,839925.0,431.8
222375.0,839925.0,429.7
222425.0,839925.0,420.0
222475.0,839925.0,411.1
222525.0,839925.0,403.3
222575.0,839925.0,397.1
222625.0,839925.0,393.0
222675.0,839925.0,390.2
222725.0,839925.0,383.8
222775.0,839925.0,371.5
222825.0,839925.0,354.4
222875.0,839925.0,334.2
222925.0,839925.0,316.8
222975.0,839925.0,304.3
223025.0,839925.0,302.3
223075.0,839925.0,284.8
223125.0,839925.0,303.4
223175.0,839925.0,317.7
223225.0,839925.0,326.3
223275.0,839925.0,336.3
223325.0,839925.0,339.5
223375.0,839925.0,340.4
223425.0,839925.0,340.3
223475.0,839925.0,331.2
223525.0,839925.0,324.1
223575.0,839925.0,322.9
223625.0,839925.0,321.3
223675.0,839925.0,322.4
223725.0,839925.0,330.8
223775.0,839925.0,338.2
223825.0,839925.0,345.9
223875.0,839925.0,351.7
223925.0,839925.0,360.0
223975.0,839925.0,368.8
224025.0,839925.0,379.0
224075.0,839925.0,385.2
224125.0,839925.0,392.7
224175.0,839925.0,400.7
224225.0,839925.0,414.5
224275.0,839925.0,423.8
224325.0,839925.0,428.6
224375.0,839925.0,434.7
224425.0,839925.0,439.7
224475.0,839925.0,442.0
224525.0,839925.0,444.6
224575.0,839925.0,446.4
224625.0,839925.0,446.0
224675.0,839925.0,448.3
224725.0,839925.0,447.8
224775.0,839925.0,445.0
224825.0,839925.0,440.6
224875.0,839925.0,437.8
224925.0,839925.0,430.3
224975.0,839925.0,429.8
225025.0,839925.0,434.6
225075.0,839925.0,428.4
225125.0,839925.0,430.1
225175.0,839925.0,417.3
225225.0,839925.0,404.8
225275.0,839925.0,389.8
225325.0,839925.0,379.9
225375.0,839925.0,375.0
225425.0,839925.0,366.6
225475.0,839925.0,354.4
225525.0,839925.0,354.4
225575.0,839925.0,366.5
225625.0,839925.0,378.3
225675.0,839925.0,381.7
225725.0,839925.0,387.0
225775.0,839925.0,394.9
225825.0,839925.0,403.4
225875.0,839925.0,411.9
225925.0,839925.0,420.1
225975.0,839925.0,427.8
226025.0,839925.0,435.2
226075.0,839925.0,441.0
226125.0,839925.0,446.4
226175.0,839925.0,451.0
226225.0,839925.0,454.4
226275.0,839925.0,457.3
226325.0,839925.0,457.3
226375.0,839925.0,454.5
226425.0,839925.0,461.6
226475.0,839925.0,466.5
226525.0,839925.0,473.8
226575.0,839925.0,483.8
226625.0,839925.0,495.6
226675.0,839925.0,507.7
226725.0,839925.0,518.8
226775.0,839925.0,522.8
226825.0,839925.0,522.4
226875.0,839925.0,520.9
226925.0,839925.0,513.4
226975.0,839925.0,503.1
227025.0,839925.0,484.0
227075.0,839925.0,460.8
227125.0,839925.0,428.7
227175.0,839925.0,408.3
227225.0,839925.0,380.6
227275.0,839925.0,360.7
227325.0,839925.0,344.5
227375.0,839925.0,332.2
227425.0,839925.0,325.3
227475.0,839925.0,318.0
227525.0,839925.0,312.8
227575.0,839925.0,316.7
227625.0,839925.0,316.9
227675.0,839925.0,323.9
227725.0,839925.0,334.7
227775.0,839925.0,342.9
227825.0,839925.0,353.2
227875.0,839925.0,363.6
227925.0,839925.0,369.3
227975.0,839925.0,377.3
228025.0,839925.0,391.7
228075.0,839925.0,409.8
228125.0,839925.0,424.6
228175.0,839925.0,451.0
228225.0,839925.0,459.9
228275.0,839925.0,461.9
228325.0,839925.0,464.2
228375.0,839925.0,464.2
228425.0,839925.0,460.4
228475.0,839925.0,452.0
228525.0,839925.0,455.0
228575.0,839925.0,452.0
228625.0,839925.0,449.0
228675.0,839925.0,458.0
228725.0,839925.0,467.0
228775.0,839925.0,483.6
228825.0,839925.0,500.8
228875.0,839925.0,509.4
228925.0,839925.0,513.0
228975.0,839925.0,518.5
229025.0,839925.0,514.4
229075.0,839925.0,490.0
229125.0,839925.0,459.9
229175.0,839925.0,435.5
229225.0,839925.0,427.5
229275.0,839925.0,420.5
229325.0,839925.0,420.1
229375.0,839925.0,417.3
229425.0,839925.0,414.7
229475.0,839925.0,410.1
229525.0,839925.0,400.0
229575.0,839925.0,400.4
229625.0,839925.0,402.1
229675.0,839925.0,402.2
229725.0,839925.0,396.5
229775.0,839925.0,400.8
229825.0,839925.0,408.6
229875.0,839925.0,412.0
229925.0,839925.0,409.9
229975.0,839925.0,412.6
200025.0,839875.0,260.0
200075.0,839875.0,263.6
200125.0,839875.0,272.2
200175.0,839875.0,277.4
200225.0,839875.0,279.9
200275.0,839875.0,286.7
200325.0,839875.0,294.2
200375.0,839875.0,306.3
200425.0,839875.0,312.6
200475.0,839875.0,315.9
200525.0,839875.0,323.5
200575.0,839875.0,327.7
200625.0,839875.0,333.1
200675.0,839875.0,332.9
200725.0,839875.0,340.0
200775.0,839875.0,338.0
200825.0,839875.0,345.4
200875.0,839875.0,357.1
200925.0,839875.0,362.4
200975.0,839875.0,368.7
201025.0,839875.0,368.2
201075.0,839875.0,368.9
201125.0,839875.0,358.9
201175.0,839875.0,341.8
201225.0,839875.0,326.1
201275.0,839875.0,311.2
201325.0,839875.0,297.1
201375.0,839875.0,280.0
201425.0,839875.0,264.8
201475.0,839875.0,254.8
201525.0,839875.0,257.8
201575.0,839875.0,252.8
201625.0,839875.0,246.2
201675.0,839875.0,225.4
201725.0,839875.0,239.4
201775.0,839875.0,248.0
201825.0,839875.0,254.5
201875.0,839875.0,256.9
201925.0,839875.0,267.6
201975.0,839875.0,275.0
202025.0,839875.0,281.1
202075.0,839875.0,292.5
202125.0,839875.0,300.6
202175.0,839875.0,310.9
202225.0,839875.0,318.8
202275.0,839875.0,330.1
202325.0,839875.0,339.0
202375.0,839875.0,345.9
202425.0,839875.0,353.7
202475.0,839875.0,366.8
202525.0,839875.0,386.5
202575.0,839875.0,397.6
202625.0,839875.0,412.7
202675.0,839875.0,427.8
202725.0,839875.0,437.2
202775.0,839875.0,446.3
202825.0,839875.0,460.9
202875.0,839875.0,473.1
202925.0,839875.0,490.8
202975.0,839875.0,505.4
203025.0,839875.0,521.0
203075.0,839875.0,521.0
203125.0,839875.0,516.9
203175.0,839875.0,517.7
203225.0,839875.0,518.7
203275.0,839875.0,513.8
203325.0,839875.0,505.9
203375.0,839875.0,503.6
203425.0,839875.0,508.0
203475.0,839875.0,521.4
203525.0,839875.0,541.6
203575.0,839875.0,559.2
203625.0,839875.0,574.5
203675.0,839875.0,591.2
203725.0,839875.0,601.2
203775.0,839875.0,603.3
203825.0,839875.0,607.0
203875.0,839875.0,614.0
203925.0,839875.0,614.1
203975.0,839875.0,609.9
204025.0,839875.0,604.1
204075.0,839875.0,597.8
204125.0,839875.0,586.0
204175.0,839875.0,568.8
204225.0,839875.0,557.6
204275.0,839875.0,546.0
204325.0,839875.0,531.3
204375.0,839875.0,519.1
204425.0,839875.0,520.6
204475.0,839875.0,516.3
204525.0,839875.0,515.2
204575.0,839875.0,512.5
204625.0,839875.0,513.1
204675.0,839875.0,517.2
204725.0,839875.0,518.9
204775.0,839875.0,515.4
204825.0,839875.0,524.6
204875.0,839875.0,531.3
204925.0,839875.0,543.4
204975.0,839875.0,551.5
205025.0,839875.0,568.1
205075.0,839875.0,576.0
205125.0,839875.0,596.7
205175.0,839875.0,617.7
205225.0,839875.0,635.2
205275.0,839875.0,662.2
205325.0,839875.0,680.3
205375.0,839875.0,694.7
205425.0,839875.0,707.7
205475.0,839875.0,715.2
205525.0,839875.0,724.5
205575.0,839875.0,730.1
205625.0,839875.0,733.5
205675.0,839875.0,735.7
205725.0,839875.0,745.7
205775.0,839875.0,743.1
205825.0,839875.0,736.9
205875.0,839875.0,724.6
205925.0,839875.0,727.5
205975.0,839875.0,732.2
206025.0,839875.0,737.2
206075.0,839875.0,739.8
206125.0,839875.0,743.7
206175.0,839875.0,748.0
206225.0,839875.0,757.9
206275.0,839875.0,764.8
206325.0,839875.0,771.8
206375.0,839875.0,778.3
206425.0,839875.0,785.8
206475.0,839875.0,787.8
206525.0,839875.0,787.4
206575.0,839875.0,784.8
206625.0,839875.0,783.2
206675.0,839875.0,781.0
206725.0,839875.0,779.4
206775.0,839875.0,775.1
206825.0,839875.0,754.3
206875.0,839875.0,739.0
206925.0,839875.0,720.9
206975.0,839875.0,705.7
207025.0,839875.0,692.6
207075.0,839875.0,681.4
207125.0,839875.0,674.0
207175.0,839875.0,667.8
207225.0,839875.0,660.5
207275.0,839875.0,653.0
207325.0,839875.0,644.5
207375.0,839875.0,638.6
207425.0,839875.0,635.0
207475.0,839875.0,637.2
207525.0,839875.0,642.3
207575.0,839875.0,649.5
207625.0,839875.0,660.4
207675.0,839875.0,674.1
207725.0,839875.0,688.8
207775.0,839875.0,694.5
207825.0,839875.0,694.8
207875.0,839875.0,697.0
207925.0,839875.0,692.3
207975.0,839875.0,684.2
208025.0,839875.0,672.1
208075.0,839875.0,659.6
208125.0,839875.0,648.3
208175.0,839875.0,631.7
208225.0,839875.0,612.1
208275.0,839875.0,597.0
208325.0,839875.0,582.9
208375.0,839875.0,572.8
208425.0,839875.0,560.9
208475.0,839875.0,546.6
208525.0,839875.0,539.0
208575.0,839875.0,530.1
208625.0,839875.0,525.6
208675.0,839875.0,518.3
208725.0,839875.0,509.1
208775.0,839875.0,497.9
208825.0,839875.0,488.9
208875.0,839875.0,477.3
208925.0,839875.0,465.4
208975.0,839875.0,464.9
209025.0,839875.0,460.8
209075.0,839875.0,458.2
209125.0,839875.0,451.9
209175.0,839875.0,455.1
209225.0,839875.0,458.7
209275.0,839875.0,460.0
209325.0,839875.0,465.3
209375.0,839875.0,469.9
209425.0,839875.0,471.1
209475.0,839875.0,471.3
209525.0,839875.0,470.4
209575.0,839875.0,469.2
209625.0,839875.0,464.6
209675.0,839875.0,459.5
209725.0,839875.0,454.1
209775.0,839875.0,449.2
209825.0,839875.0,444.1
209875.0,839875.0,438.1
209925.0,839875.0,431.7
209975.0,839875.0,424.9
210025.0,839875.0,418.0
210075.0,839875.0,411.0
210125.0,839875.0,407.4
210175.0,839875.0,399.8
210225.0,839875.0,393.3
210275.0,839875.0,389.3
210325.0,839875.0,384.9
210375.0,839875.0,383.6
210425.0,839875.0,376.0
210475.0,839875.0,369.3
210525.0,839875.0,364.3
210575.0,839875.0,356.9
210625.0,839875.0,348.8
210675.0,839875.0,341.4
210725.0,839875.0,338.4
210775.0,839875.0,331.9
210825.0,839875.0,325.0
210875.0,839875.0,320.7
210925.0,839875.0,316.3
210975.0,839875.0,312.3
211025.0,839875.0,309.3
211075.0,839875.0,304.5
211125.0,839875.0,299.4
211175.0,839875.0,294.7
211225.0,839875.0,292.6
211275.0,839875.0,293.8
211325.0,839875.0,295.1
211375.0,839875.0,285.1
211425.0,839875.0,274.3
211475.0,839875.0,272.8
211525.0,839875.0,265.9
211575.0,839875.0,261.7
211625.0,839875.0,257.0
211675.0,839875.0,249.0
211725.0,839875.0,244.2
211775.0,839875.0,241.4
211825.0,839875.0,236.8
211875.0,839875.0,234.1
211925.0,839875.0,232.2
211975.0,839875.0,229.1
212025.0,839875.0,230.3
212075.0,839875.0,231.4
212125.0,839875.0,230.8
212175.0,839875.0,232.1
212225.0,839875.0,236.5
212275.0,839875.0,241.1
212325.0,839875.0,242.9
212375.0,839875.0,243.0
212425.0,839875.0,244.1
212475.0,839875.0,241.1
212525.0,839875.0,238.6
212575.0,839875.0,235.0
212625.0,839875.0,233.8
212675.0,839875.0,232.9
212725.0,839875.0,228.2
212775.0,839875.0,227.3
212825.0,839875.0,225.1
212875.0,839875.0,228.1
212925.0,839875.0,228.4
212975.0,839875.0,229.0
213025.0,839875.0,227.7
213075.0,839875.0,218.7
213125.0,839875.0,218.7
213175.0,839875.0,218.7
213225.0,839875.0,218.7
213275.0,839875.0,218.7
213325.0,839875.0,218.7
213375.0,839875.0,223.5
213425.0,839875.0,231.4
213475.0,839875.0,230.3
213525.0,839875.0,233.7
213575.0,839875.0,235.5
213625.0,839875.0,236.6
213675.0,839875.0,236.3
213725.0,839875.0,237.2
213775.0,839875.0,236.3
213825.0,839875.0,236.6
213875.0,839875.0,237.9
213925.0,839875.0,235.0
213975.0,839875.0,234.2
214025.0,839875.0,231.7
214075.0,839875.0,232.2
214125.0,839875.0,230.4
214175.0,839875.0,231.8
214225.0,839875.0,229.8
214275.0,839875.0,228.1
214325.0,839875.0,231.7
214375.0,839875.0,238.2
214425.0,839875.0,238.8
214475.0,839875.0,239.5
214525.0,839875.0,238.1
214575.0,839875.0,240.5
214625.0,839875.0,248.7
214675.0,839875.0,257.4
214725.0,839875.0,260.2
214775.0,839875.0,265.2
214825.0,839875.0,270.9
214875.0,839875.0,280.5
214925.0,839875.0,280.1
214975.0,839875.0,281.2
215025.0,839875.0,280.7
215075.0,839875.0,286.8
215125.0,839875.0,284.1
215175.0,839875.0,286.9
215225.0,839875.0,294.3
215275.0,839875.0,298.7
215325.0,839875.0,302.0
215375.0,839875.0,299.8
215425.0,839875.0,298.0
215475.0,839875.0,298.1
215525.0,839875.0,298.8
215575.0,839875.0,300.9
215625.0,839875.0,300.6
215675.0,839875.0,300.3
215725.0,839875.0,300.6
215775.0,839875.0,302.1
215825.0,839875.0,307.3
215875.0,839875.0,318.0
215925.0,839875.0,320.2
215975.0,839875.0,320.6
216025.0,839875.0,325.9
216075.0,839875.0,329.0
216125.0,839875.0,340.0
216175.0,839875.0,344.8
216225.0,839875.0,353.4
216275.0,839875.0,360.7
216325.0,839875.0,366.5
216375.0,839875.0,374.1
216425.0,839875.0,384.2
216475.0,839875.0,394.8
216525.0,839875.0,408.3
216575.0,839875.0,418.6
216625.0,839875.0,432.5
216675.0,839875.0,446.2
216725.0,839875.0,457.1
216775.0,839875.0,468.8
216825.0,839875.0,475.7
216875.0,839875.0,481.1
216925.0,839875.0,484.2
216975.0,839875.0,488.5
217025.0,839875.0,489.6
217075.0,839875.0,491.7
217125.0,839875.0,491.7
217175.0,839875.0,487.6
217225.0,839875.0,480.1
217275.0,839875.0,473.9
217325.0,839875.0,465.3
217375.0,839875.0,461.9
217425.0,839875.0,458.4
217475.0,839875.0,457.0
217525.0,839875.0,451.7
217575.0,839875.0,445.9
217625.0,839875.0,442.2
217675.0,839875.0,434.1
217725.0,839875.0,436.8
217775.0,839875.0,449.4
217825.0,839875.0,460.9
217875.0,839875.0,463.8
217925.0,839875.0,467.9
217975.0,839875.0,474.7
218025.0,839875.0,476.2
218075.0,839875.0,485.4
218125.0,839875.0,486.3
218175.0,839875.0,487.8
218225.0,839875.0,491.5
218275.0,839875.0,489.9
218325.0,839875.0,484.7
218375.0,839875.0,482.2
218425.0,839875.0,468.2
218475.0,839875.0,456.5
218525.0,839875.0,445.4
218575.0,839875.0,433.5
218625.0,839875.0,430.8
218675.0,839875.0,431.8
218725.0,839875.0,423.7
218775.0,839875.0,425.0
218825.0,839875.0,431.3
218875.0,839875.0,443.0
218925.0,839875.0,458.7
218975.0,839875.0,456.8
219025.0,839875.0,445.9
219075.0,839875.0,429.4
219125.0,839875.0,394.8
219175.0,839875.0,360.2
219225.0,839875.0,318.2
219275.0,839875.0,277.8
219325.0,839875.0,245.9
219375.0,839875.0,235.1
219425.0,839875.0,219.3
219475.0,839875.0,231.6
219525.0,839875.0,220.2
219575.0,839875.0,218.7
219625.0,839875.0,218.7
219675.0,839875.0,218.7
219725.0,839875.0,218.7
219775.0,839875.0,218.7
219825.0,839875.0,218.7
219875.0,839875.0,218.7
219925.0,839875.0,218.7
219975.0,839875.0,218.7
220025.0,839875.0,218.7
220075.0,839875.0,218.7
220125.0,839875.0,218.7
220175.0,839875.0,242.7
220225.0,839875.0,264.6
220275.0,839875.0,278.8
220325.0,839875.0,291.6
220375.0,839875.0,303.2
220425.0,839875.0,313.7
220475.0,839875.0,310.8
220525.0,839875.0,303.5
220575.0,839875.0,298.4
220625.0,839875.0,295.3
220675.0,839875.0,287.6
220725.0,839875.0,276.6
220775.0,839875.0,270.2
220825.0,839875.0,267.6
220875.0,839875.0,276.4
220925.0,839875.0,291.1
220975.0,839875.0,302.2
221025.0,839875.0,313.2
221075.0,839875.0,326.1
221125.0,839875.0,338.5
221175.0,839875.0,349.9
221225.0,839875.0,361.5
221275.0,839875.0,372.6
221325.0,839875.0,380.2
221375.0,839875.0,384.7
221425.0,839875.0,392.7
221475.0,839875.0,397.9
221525.0,839875.0,404.7
221575.0,839875.0,411.4
221625.0,839875.0,414.0
221675.0,839875.0,415.2
221725.0,839875.0,420.4
221775.0,839875.0,415.2
221825.0,839875.0,417.3
221875.0,839875.0,417.5
221925.0,839875.0,412.5
221975.0,839875.0,411.0
222025.0,839875.0,409.8
222075.0,839875.0,410.9
222125.0,839875.0,406.2
222175.0,839875.0,408.6
222225.0,839875.0,404.0
222275.0,839875.0,399.2
222325.0,839875.0,397.2
222375.0,839875.0,391.5
222425.0,839875.0,388.1
222475.0,839875.0,379.5
222525.0,839875.0,369.7
222575.0,839875.0,367.5
222625.0,839875.0,363.8
222675.0,839875.0,359.2
222725.0,839875.0,349.9
222775.0,839875.0,340.5
222825.0,839875.0,315.9
222875.0,839875.0,301.8
222925.0,839875.0,298.4
222975.0,839875.0,287.9
223025.0,839875.0,273.7
223075.0,839875.0,296.1
223125.0,839875.0,312.8
223175.0,839875.0,314.2
223225.0,839875.0,323.1
223275.0,839875.0,330.5
223325.0,839875.0,334.7
223375.0,839875.0,336.3
223425.0,839875.0,335.3
223475.0,839875.0,326.5
223525.0,839875.0,316.7
223575.0,839875.0,311.1
223625.0,839875.0,312.8
223675.0,839875.0,316.2
223725.0,839875.0,328.3
223775.0,839875.0,336.8
223825.0,839875.0,341.7
223875.0,839875.0,349.2
223925.0,839875.0,358.0
223975.0,839875.0,369.0
224025.0,839875.0,378.4
224075.0,839875.0,384.7
224125.0,839875.0,391.2
224175.0,839875.0,402.6
224225.0,839875.0,414.8
224275.0,839875.0,420.6
224325.0,839875.0,427.9
224375.0,839875.0,434.6
224425.0,839875.0,443.8
224475.0,839875.0,450.9
224525.0,839875.0,458.4
224575.0,839875.0,459.9
224625.0,839875.0,459.8
224675.0,839875.0,465.8
224725.0,839875.0,465.9
224775.0,839875.0,459.6
224825.0,839875.0,449.8
224875.0,839875.0,441.5
224925.0,839875.0,428.8
224975.0,839875.0,425.7
225025.0,839875.0,429.3
225075.0,839875.0,425.7
225125.0,839875.0,432.3
225175.0,839875.0,423.6
225225.0,839875.0,407.7
225275.0,839875.0,392.8
225325.0,839875.0,381.2
225375.0,839875.0,377.0
225425.0,839875.0,368.0
225475.0,839875.0,361.5
225525.0,839875.0,356.5
225575.0,839875.0,352.5
225625.0,839875.0,368.2
225675.0,839875.0,373.7
225725.0,839875.0,379.9
225775.0,839875.0,388.8
225825.0,839875.0,396.9
225875.0,839875.0,405.5
225925.0,839875.0,414.2
225975.0,839875.0,421.7
226025.0,839875.0,429.3
226075.0,839875.0,435.0
226125.0,839875.0,439.3
226175.0,839875.0,445.4
226225.0,839875.0,449.0
226275.0,839875.0,449.3
226325.0,839875.0,448.2
226375.0,839875.0,450.7
226425.0,839875.0,456.6
226475.0,839875.0,459.9
226525.0,839875.0,469.2
226575.0,839875.0,478.4
226625.0,839875.0,492.0
226675.0,839875.0,504.1
226725.0,839875.0,513.4
226775.0,839875.0,518.9
226825.0,839875.0,520.3
226875.0,839875.0,519.5
226925.0,839875.0,517.9
226975.0,839875.0,510.2
227025.0,839875.0,498.1
227075.0,839875.0,467.8
227125.0,839875.0,439.4
227175.0,839875.0,421.7
227225.0,839875.0,391.1
227275.0,839875.0,364.2
227325.0,839875.0,351.2
227375.0,839875.0,333.4
227425.0,839875.0,323.6
227475.0,839875.0,317.0
227525.0,839875.0,307.2
227575.0,839875.0,312.5
227625.0,839875.0,314.1
227675.0,839875.0,317.6
227725.0,839875.0,327.0
227775.0,839875.0,337.0
227825.0,839875.0,344.1
227875.0,839875.0,349.9
227925.0,839875.0,357.7
227975.0,839875.0,366.1
228025.0,839875.0,381.4
228075.0,839875.0,401.0
228125.0,839875.0,418.5
228175.0,839875.0,436.0
228225.0,839875.0,442.6
228275.0,839875.0,444.1
228325.0,839875.0,454.6
228375.0,839875.0,455.6
228425.0,839875.0,450.5
228475.0,839875.0,441.4
228525.0,839875.0,440.3
228575.0,839875.0,440.6
228625.0,839875.0,439.1
228675.0,839875.0,452.3
228725.0,839875.0,462.7
228775.0,839875.0,482.0
228825.0,839875.0,497.6
228875.0,839875.0,509.4
228925.0,839875.0,518.4
228975.0,839875.0,526.4
229025.0,839875.0,516.1
229075.0,839875.0,483.9
229125.0,839875.0,443.6
229175.0,839875.0,424.8
229225.0,839875.0,413.7
229275.0,839875.0,408.3
229325.0,839875.0,407.0
229375.0,839875.0,404.0
229425.0,839875.0,403.2
229475.0,839875.0,398.7
229525.0,839875.0,386.8
229575.0,839875.0,387.5
229625.0,839875.0,385.8
229675.0,839875.0,389.5
229725.0,839875.0,391.6
229775.0,839875.0,391.4
229825.0,839875.0,399.7
229875.0,839875.0,404.5
229925.0,839875.0,405.2
229975.0,839875.0,407.7
200025.0,839825.0,257.9
200075.0,839825.0,261.6
200125.0,839825.0,270.3
200175.0,839825.0,274.3
200225.0,839825.0,277.5
200275.0,839825.0,290.3
200325.0,839825.0,292.9
200375.0,839825.0,306.1
200425.0,839825.0,305.3
200475.0,839825.0,315.7
200525.0,839825.0,317.3
200575.0,839825.0,323.2
200625.0,839825.0,328.5
200675.0,839825.0,329.9
200725.0,839825.0,332.0
200775.0,839825.0,329.1
200825.0,839825.0,337.5
200875.0,839825.0,347.5
200925.0,839825.0,350.0
200975.0,839825.0,350.1
201025.0,839825.0,347.7
201075.0,839825.0,349.5
201125.0,839825.0,343.4
201175.0,839825.0,327.4
201225.0,839825.0,314.2
201275.0,839825.0,299.7
201325.0,839825.0,284.2
201375.0,839825.0,270.5
201425.0,839825.0,256.1
201475.0,839825.0,251.4
201525.0,839825.0,252.0
201575.0,839825.0,248.5
201625.0,839825.0,246.6
201675.0,839825.0,228.2
201725.0,839825.0,236.7
201775.0,839825.0,248.0
201825.0,839825.0,255.9
201875.0,839825.0,257.5
201925.0,839825.0,266.7
201975.0,839825.0,273.6
202025.0,839825.0,283.1
202075.0,839825.0,292.3
202125.0,839825.0,300.3
202175.0,839825.0,308.0
202225.0,839825.0,319.2
202275.0,839825.0,327.9
202325.0,839825.0,333.0
202375.0,839825.0,345.4
202425.0,839825.0,346.3
202475.0,839825.0,362.5
202525.0,839825.0,380.8
202575.0,839825.0,393.4
202625.0,839825.0,408.8
202675.0,839825.0,420.8
202725.0,839825.0,429.3
202775.0,839825.0,440.7
202825.0,839825.0,449.9
202875.0,839825.0,460.6
202925.0,839825.0,474.7
202975.0,839825.0,479.0
203025.0,839825.0,486.9
203075.0,839825.0,491.9
203125.0,839825.0,493.2
203175.0,839825.0,494.9
203225.0,839825.0,492.8
203275.0,839825.0,487.0
203325.0,839825.0,482.5
203375.0,839825.0,485.6
203425.0,839825.0,500.8
203475.0,839825.0,518.0
203525.0,839825.0,526.6
203575.0,839825.0,551.8
203625.0,839825.0,571.0
203675.0,839825.0,587.0
