Total Deer,Total Wolves,Total Deer Killed,Weekly Deer Killed,Deer per Wolf,Weekly Deer Births,Weekly Deer Natural Deaths,Weekly Wolf Births,Weekly Wolf Natural Deaths,Number of Packs,Number of Herds,Week,Year,Run,Extinction
1076,4,72226,1,269.0,2,1,0,0,2,33,21481.5,413.1057692307692,0,True
1075,4,72226,0,268.75,1,2,0,0,2,33,21482.0,413.11538461538464,0,True
1075,4,72226,0,268.75,5,5,0,0,2,33,21482.5,413.125,0,True
1074,4,72226,0,268.5,2,3,0,0,2,33,21483.0,413.13461538461536,0,True
1075,4,72228,2,268.75,5,2,0,0,2,33,21483.5,413.1442307692308,0,True
1073,4,72228,0,268.25,1,3,0,0,2,33,21484.0,413.15384615384613,0,True
1072,4,72228,0,268.0,0,1,0,0,2,33,21484.5,413.16346153846155,0,True
1069,4,72228,0,267.25,2,5,0,0,2,33,21485.0,413.1730769230769,0,True
1072,4,72229,1,268.0,5,1,0,0,2,33,21485.5,413.1826923076923,0,True
1074,4,72230,1,268.5,4,1,0,0,2,33,21486.0,413.1923076923077,0,True
1072,4,72230,0,268.0,0,2,0,0,2,33,21486.5,413.2019230769231,0,True
1074,4,72231,1,268.5,6,3,0,0,2,33,21487.0,413.21153846153845,0,True
1073,4,72231,0,268.25,1,2,0,0,2,33,21487.5,413.22115384615387,0,True
1073,4,72232,1,268.25,3,2,0,0,2,33,21488.0,413.2307692307692,0,True
1072,4,72232,0,268.0,2,3,0,0,2,33,21488.5,413.24038461538464,0,True
1070,4,72232,0,267.5,3,5,0,0,2,33,21489.0,413.25,0,True
1070,4,72233,1,267.5,2,1,0,0,2,33,21489.5,413.25961538461536,0,True
1070,4,72233,0,267.5,1,1,0,0,2,33,21490.0,413.2692307692308,0,True
1072,4,72234,1,268.0,4,1,0,0,2,33,21490.5,413.27884615384613,0,True
1074,4,72235,1,268.5,5,2,0,0,2,33,21491.0,413.28846153846155,0,True
1075,4,72235,0,268.75,2,1,0,0,2,33,21491.5,413.2980769230769,0,True
1075,4,72236,1,268.75,5,4,0,0,2,33,21492.0,413.3076923076923,0,True
1075,4,72236,0,268.75,1,1,0,0,2,33,21492.5,413.3173076923077,0,True
1081,4,72236,0,270.25,6,0,0,0,2,33,21493.0,413.3269230769231,0,True
1083,4,72236,0,270.75,3,1,0,0,2,33,21493.5,413.33653846153845,0,True
1085,4,72238,2,271.25,5,1,0,0,2,33,21494.0,413.34615384615387,0,True
1087,4,72238,0,271.75,3,1,0,0,2,33,21494.5,413.3557692307692,0,True
1089,4,72238,0,272.25,2,0,0,0,2,33,21495.0,413.36538461538464,0,True
1089,4,72239,1,272.25,3,2,0,0,2,33,21495.5,413.375,0,True
1087,4,72239,0,271.75,0,2,0,0,2,33,21496.0,413.38461538461536,0,True
1085,4,72241,2,271.25,1,1,0,0,2,33,21496.5,413.3942307692308,0,True
1085,4,72241,0,271.25,1,1,0,0,2,33,21497.0,413.40384615384613,0,True
1084,4,72242,1,271.0,2,2,0,0,2,33,21497.5,413.41346153846155,0,True
1084,4,72243,1,271.0,3,2,0,0,2,33,21498.0,413.4230769230769,0,True
1081,4,72245,2,270.25,2,3,0,0,2,33,21498.5,413.4326923076923,0,True
1079,4,72245,0,269.75,1,3,0,0,2,33,21499.0,413.4423076923077,0,True
1080,4,72245,0,270.0,3,2,0,0,2,33,21499.5,413.4519230769231,0,True
1079,4,72245,0,269.75,2,3,0,0,2,33,21500.0,413.46153846153845,0,True
1082,4,72245,0,270.5,3,0,0,0,2,33,21500.5,413.47115384615387,0,True
1080,4,72245,0,270.0,0,2,0,0,2,33,21501.0,413.4807692307692,0,True
1083,4,72245,0,270.75,4,1,0,0,2,33,21501.5,413.49038461538464,0,True
1085,4,72245,0,271.25,2,0,0,0,2,33,21502.0,413.5,0,True
1082,4,72246,1,270.5,0,2,0,0,2,33,21502.5,413.50961538461536,0,True
1081,4,72246,0,270.25,1,2,0,0,2,33,21503.0,413.5192307692308,0,True
1080,4,72246,0,270.0,3,4,0,0,2,33,21503.5,413.52884615384613,0,True
1077,4,72246,0,269.25,0,3,0,0,2,33,21504.0,413.53846153846155,0,True
1080,4,72246,0,270.0,4,1,0,0,2,33,21504.5,413.5480769230769,0,True
1079,4,72246,0,269.75,2,3,0,0,2,33,21505.0,413.5576923076923,0,True
1077,4,72246,0,269.25,1,3,0,0,2,33,21505.5,413.5673076923077,0,True
1078,4,72246,0,269.5,2,1,0,0,2,33,21506.0,413.5769230769231,0,True
1079,4,72248,2,269.75,3,0,0,0,2,33,21506.5,413.58653846153845,0,True
1078,4,72248,0,269.5,1,2,0,0,2,33,21507.0,413.59615384615387,0,True
1079,4,72248,0,269.75,4,3,0,0,2,33,21507.5,413.6057692307692,0,True
1080,4,72249,1,270.0,3,1,0,0,2,33,21508.0,413.61538461538464,0,True
1080,4,72249,0,270.0,1,1,0,0,2,33,21508.5,413.625,0,True
1079,4,72249,0,269.75,1,2,0,0,2,33,21509.0,413.63461538461536,0,True
1079,4,72249,0,269.75,1,1,0,0,2,33,21509.5,413.6442307692308,0,True
1077,4,72250,1,269.25,0,1,0,0,2,33,21510.0,413.65384615384613,0,True
1076,4,72251,1,269.0,3,3,0,0,2,33,21510.5,413.66346153846155,0,True
1080,4,72252,1,270.0,6,1,0,0,2,33,21511.0,413.6730769230769,0,True
1080,4,72252,0,270.0,2,2,0,0,2,33,21511.5,413.6826923076923,0,True
1082,4,72252,0,270.5,2,0,0,0,2,33,21512.0,413.6923076923077,0,True
1079,4,72253,1,269.75,1,3,0,0,2,33,21512.5,413.7019230769231,0,True
1081,4,72254,1,270.25,4,1,0,0,2,33,21513.0,413.71153846153845,0,True
1084,4,72254,0,271.0,4,1,0,0,2,33,21513.5,413.72115384615387,0,True
1082,4,72255,1,270.5,4,5,0,0,2,33,21514.0,413.7307692307692,0,True
1079,4,72257,2,269.75,2,3,0,0,2,33,21514.5,413.74038461538464,0,True
1082,4,72257,0,270.5,3,0,0,0,2,33,21515.0,413.75,0,True
1082,4,72257,0,270.5,2,2,0,0,2,33,21515.5,413.75961538461536,0,True
1081,4,72257,0,270.25,3,4,0,0,2,33,21516.0,413.7692307692308,0,True
1083,4,72259,2,270.75,5,1,0,0,2,33,21516.5,413.77884615384613,0,True
1084,4,72259,0,271.0,3,2,0,0,2,33,21517.0,413.78846153846155,0,True
1090,4,72259,0,272.5,7,1,0,0,2,33,21517.5,413.7980769230769,0,True
1092,4,72259,0,273.0,2,0,0,0,2,33,21518.0,413.8076923076923,0,True
1091,4,72259,0,272.75,1,2,0,0,2,33,21518.5,413.8173076923077,0,True
1093,4,72260,1,273.25,4,1,0,0,2,33,21519.0,413.8269230769231,0,True
1093,4,72260,0,273.25,0,0,0,0,2,33,21519.5,413.83653846153845,0,True
1095,4,72260,0,273.75,2,0,0,0,2,33,21520.0,413.84615384615387,0,True
1093,4,72260,0,273.25,0,2,0,0,2,33,21520.5,413.8557692307692,0,True
1096,4,72260,0,274.0,4,1,0,0,2,33,21521.0,413.86538461538464,0,True
1095,4,72260,0,273.75,3,4,0,0,2,33,21521.5,413.875,0,True
1092,4,72260,0,273.0,1,4,0,0,2,33,21522.0,413.88461538461536,0,True
1091,3,72260,0,363.6666666666667,2,3,0,1,2,33,21522.5,413.8942307692308,0,True
1091,3,72260,0,363.6666666666667,2,2,0,0,2,33,21523.0,413.90384615384613,0,True
1091,3,72260,0,363.6666666666667,1,1,0,0,2,33,21523.5,413.91346153846155,0,True
1091,3,72261,1,363.6666666666667,3,2,0,0,2,33,21524.0,413.9230769230769,0,True
1088,3,72263,2,362.6666666666667,1,2,0,0,2,33,21524.5,413.9326923076923,0,True
1086,3,72263,0,362.0,0,2,0,0,2,33,21525.0,413.9423076923077,0,True
1084,3,72263,0,361.3333333333333,2,4,0,0,2,33,21525.5,413.9519230769231,0,True
1086,3,72264,1,362.0,5,2,0,0,2,33,21526.0,413.96153846153845,0,True
1084,3,72264,0,361.3333333333333,2,4,0,0,2,33,21526.5,413.97115384615387,0,True
1081,3,72264,0,360.3333333333333,0,3,0,0,2,33,21527.0,413.9807692307692,0,True
1085,3,72264,0,361.6666666666667,5,1,0,0,2,33,21527.5,413.99038461538464,0,True
1087,3,72264,0,362.3333333333333,3,1,0,0,2,33,21528.0,414.0,0,True
1085,3,72264,0,361.6666666666667,0,2,0,0,2,33,21528.5,414.00961538461536,0,True
1087,3,72264,0,362.3333333333333,5,3,0,0,2,33,21529.0,414.0192307692308,0,True
1090,3,72264,0,363.3333333333333,4,1,0,0,2,33,21529.5,414.02884615384613,0,True
1090,3,72264,0,363.3333333333333,1,1,0,0,2,33,21530.0,414.03846153846155,0,True
1089,3,72264,0,363.0,1,2,0,0,2,33,21530.5,414.0480769230769,0,True
1089,3,72265,1,363.0,3,2,0,0,2,33,21531.0,414.0576923076923,0,True
1089,3,72265,0,363.0,2,2,0,0,2,33,21531.5,414.0673076923077,0,True
1089,3,72265,0,363.0,0,0,0,0,2,33,21532.0,414.0769230769231,0,True
1091,3,72265,0,363.6666666666667,3,1,0,0,2,33,21532.5,414.08653846153845,0,True
1092,3,72265,0,364.0,2,1,0,0,2,33,21533.0,414.09615384615387,0,True
1089,3,72267,2,363.0,2,3,0,0,2,33,21533.5,414.1057692307692,0,True
1091,3,72267,0,363.6666666666667,3,1,0,0,2,33,21534.0,414.11538461538464,0,True
1090,3,72267,0,363.3333333333333,2,3,0,0,2,33,21534.5,414.125,0,True
1087,3,72269,2,362.3333333333333,2,3,0,0,2,33,21535.0,414.13461538461536,0,True
1086,3,72270,1,362.0,4,4,0,0,2,33,21535.5,414.1442307692308,0,True
1087,3,72270,0,362.3333333333333,4,3,0,0,2,33,21536.0,414.15384615384613,0,True
1086,3,72272,2,362.0,2,1,0,0,2,33,21536.5,414.16346153846155,0,True
1089,2,72272,0,544.5,4,1,0,1,2,33,21537.0,414.1730769230769,0,True
1089,2,72273,1,544.5,4,3,0,0,2,33,21537.5,414.1826923076923,0,True
1091,2,72273,0,545.5,4,2,0,0,2,33,21538.0,414.1923076923077,0,True
1087,2,72274,1,543.5,2,5,0,0,2,33,21538.5,414.2019230769231,0,True
1083,2,72274,0,541.5,0,4,0,0,2,33,21539.0,414.21153846153845,0,True
1082,2,72274,0,541.0,0,1,0,0,2,33,21539.5,414.22115384615387,0,True
1081,2,72274,0,540.5,3,4,0,0,2,33,21540.0,414.2307692307692,0,True
1081,2,72274,0,540.5,1,1,0,0,2,33,21540.5,414.24038461538464,0,True
1083,2,72274,0,541.5,4,2,0,0,2,33,21541.0,414.25,0,True
1086,2,72274,0,543.0,4,1,0,0,2,33,21541.5,414.25961538461536,0,True
1089,2,72274,0,544.5,4,1,0,0,2,33,21542.0,414.2692307692308,0,True
1084,2,72276,2,542.0,0,3,0,0,2,33,21542.5,414.27884615384613,0,True
1087,2,72276,0,543.5,5,2,0,0,2,33,21543.0,414.28846153846155,0,True
1086,2,72278,2,543.0,4,3,0,0,2,33,21543.5,414.2980769230769,0,True
1084,2,72280,2,542.0,2,2,0,0,2,33,21544.0,414.3076923076923,0,True
1085,2,72280,0,542.5,4,3,0,0,2,33,21544.5,414.3173076923077,0,True
1086,2,72280,0,543.0,1,0,0,0,2,33,21545.0,414.3269230769231,0,True
1088,2,72280,0,544.0,3,1,0,0,2,33,21545.5,414.33653846153845,0,True
1089,2,72280,0,544.5,1,0,0,0,2,33,21546.0,414.34615384615387,0,True
1087,2,72280,0,543.5,0,2,0,0,2,33,21546.5,414.3557692307692,0,True
1087,2,72281,1,543.5,2,1,0,0,2,33,21547.0,414.36538461538464,0,True
1088,2,72281,0,544.0,3,2,0,0,2,33,21547.5,414.375,0,True
1085,2,72283,2,542.5,2,3,0,0,2,33,21548.0,414.38461538461536,0,True
1087,2,72283,0,543.5,2,0,0,0,2,33,21548.5,414.3942307692308,0,True
1087,2,72283,0,543.5,2,2,0,0,2,33,21549.0,414.40384615384613,0,True
1085,2,72284,1,542.5,0,1,0,0,2,33,21549.5,414.41346153846155,0,True
1085,2,72284,0,542.5,3,3,0,0,2,33,21550.0,414.4230769230769,0,True
1084,2,72285,1,542.0,1,1,0,0,2,33,21550.5,414.4326923076923,0,True
1084,2,72285,0,542.0,2,2,0,0,2,33,21551.0,414.4423076923077,0,True
1083,2,72285,0,541.5,3,4,0,0,2,33,21551.5,414.4519230769231,0,True
1080,2,72286,1,540.0,3,5,0,0,2,33,21552.0,414.46153846153845,0,True
1079,2,72286,0,539.5,3,4,0,0,2,33,21552.5,414.47115384615387,0,True
1078,2,72288,2,539.0,1,0,0,0,2,33,21553.0,414.4807692307692,0,True
1081,2,72288,0,540.5,3,0,0,0,2,33,21553.5,414.49038461538464,0,True
1079,2,72288,0,539.5,3,5,0,0,2,33,21554.0,414.5,0,True
1078,2,72288,0,539.0,2,3,0,0,2,33,21554.5,414.50961538461536,0,True
1079,2,72288,0,539.5,4,3,0,0,2,33,21555.0,414.5192307692308,0,True
1080,2,72289,1,540.0,2,0,0,0,2,33,21555.5,414.52884615384613,0,True
1082,2,72289,0,541.0,4,2,0,0,2,33,21556.0,414.53846153846155,0,True
1090,2,72289,0,545.0,8,0,0,0,2,33,21556.5,414.5480769230769,0,True
1093,2,72289,0,546.5,4,1,0,0,2,33,21557.0,414.5576923076923,0,True
1094,2,72289,0,547.0,2,1,0,0,2,33,21557.5,414.5673076923077,0,True
1094,2,72289,0,547.0,2,2,0,0,2,33,21558.0,414.5769230769231,0,True
1095,2,72289,0,547.5,2,1,0,0,2,33,21558.5,414.58653846153845,0,True
1098,2,72289,0,549.0,4,1,0,0,2,33,21559.0,414.59615384615387,0,True
1097,2,72290,1,548.5,1,1,0,0,2,33,21559.5,414.6057692307692,0,True
1092,2,72293,3,546.0,1,3,0,0,2,33,21560.0,414.61538461538464,0,True
1091,2,72293,0,545.5,2,3,0,0,2,33,21560.5,414.625,0,True
1088,2,72293,0,544.0,0,3,0,0,2,33,21561.0,414.63461538461536,0,True
1087,2,72293,0,543.5,2,3,0,0,2,33,21561.5,414.6442307692308,0,True
1084,2,72293,0,542.0,0,3,0,0,2,33,21562.0,414.65384615384613,0,True
1081,2,72294,1,540.5,2,4,0,0,2,33,21562.5,414.66346153846155,0,True
1078,2,72294,0,539.0,1,4,0,0,2,33,21563.0,414.6730769230769,0,True
1079,2,72294,0,539.5,1,0,0,0,2,33,21563.5,414.6826923076923,0,True
1079,2,72295,1,539.5,2,1,0,0,2,33,21564.0,414.6923076923077,0,True
1082,2,72295,0,541.0,4,1,0,0,2,33,21564.5,414.7019230769231,0,True
1082,2,72295,0,541.0,2,2,0,0,2,33,21565.0,414.71153846153845,0,True
1078,2,72295,0,539.0,1,5,0,0,2,33,21565.5,414.72115384615387,0,True
1075,2,72298,3,537.5,2,2,0,0,2,33,21566.0,414.7307692307692,0,True
1077,2,72298,0,538.5,3,1,0,0,2,33,21566.5,414.74038461538464,0,True
1079,2,72298,0,539.5,3,1,0,0,2,33,21567.0,414.75,0,True
1078,2,72298,0,539.0,2,3,0,0,2,33,21567.5,414.75961538461536,0,True
1081,2,72298,0,540.5,3,0,0,0,2,34,21568.0,414.7692307692308,0,True
1081,2,72298,0,540.5,2,2,0,0,2,34,21568.5,414.77884615384613,0,True
1081,2,72299,1,540.5,4,3,0,0,2,34,21569.0,414.78846153846155,0,True
1077,2,72299,0,538.5,0,4,0,0,2,34,21569.5,414.7980769230769,0,True
1077,2,72299,0,538.5,2,2,0,0,2,34,21570.0,414.8076923076923,0,True
1077,2,72300,1,538.5,3,2,0,0,2,34,21570.5,414.8173076923077,0,True
1079,2,72300,0,539.5,3,1,0,0,2,34,21571.0,414.8269230769231,0,True
1077,2,72300,0,538.5,1,3,0,0,2,34,21571.5,414.83653846153845,0,True
1075,2,72301,1,537.5,1,2,0,0,2,34,21572.0,414.84615384615387,0,True
1076,2,72302,1,538.0,6,4,0,0,2,34,21572.5,414.8557692307692,0,True
1076,2,72302,0,538.0,2,2,0,0,2,34,21573.0,414.86538461538464,0,True
1075,2,72302,0,537.5,2,3,0,0,2,34,21573.5,414.875,0,True
1075,2,72302,0,537.5,2,2,0,0,2,34,21574.0,414.88461538461536,0,True
1076,2,72302,0,538.0,2,1,0,0,2,34,21574.5,414.8942307692308,0,True
1076,2,72304,2,538.0,3,1,0,0,2,34,21575.0,414.90384615384613,0,True
1076,2,72304,0,538.0,1,1,0,0,2,34,21575.5,414.91346153846155,0,True
1078,2,72304,0,539.0,3,1,0,0,2,34,21576.0,414.9230769230769,0,True
1079,2,72304,0,539.5,2,1,0,0,2,34,21576.5,414.9326923076923,0,True
1079,2,72304,0,539.5,2,2,0,0,2,34,21577.0,414.9423076923077,0,True
1079,2,72305,1,539.5,2,1,0,0,2,34,21577.5,414.9519230769231,0,True
1080,2,72305,0,540.0,3,2,0,0,2,33,21578.0,414.96153846153845,0,True
1081,2,72305,0,540.5,1,0,0,0,2,33,21578.5,414.97115384615387,0,True
1080,2,72306,1,540.0,1,1,0,0,2,33,21579.0,414.9807692307692,0,True
1076,2,72307,1,538.0,1,4,0,0,2,33,21579.5,414.99038461538464,0,True
1076,2,72307,0,538.0,3,3,0,0,2,33,21580.0,415.0,0,True
1074,2,72308,1,537.0,1,2,0,0,2,33,21580.5,415.00961538461536,0,True
1076,2,72308,0,538.0,3,1,0,0,2,33,21581.0,415.0192307692308,0,True
1080,2,72308,0,540.0,7,3,0,0,2,33,21581.5,415.02884615384613,0,True
1077,2,72309,1,538.5,1,3,0,0,2,33,21582.0,415.03846153846155,0,True
1078,2,72310,1,539.0,3,1,0,0,2,33,21582.5,415.0480769230769,0,True
1077,2,72311,1,538.5,2,2,0,0,2,33,21583.0,415.0576923076923,0,True
1074,2,72311,0,537.0,3,6,0,0,2,33,21583.5,415.0673076923077,0,True
1073,2,72311,0,536.5,0,1,0,0,2,33,21584.0,415.0769230769231,0,True
1073,2,72311,0,536.5,3,3,0,0,2,33,21584.5,415.08653846153845,0,True
1074,2,72312,1,537.0,2,0,0,0,2,33,21585.0,415.09615384615387,0,True
1076,2,72312,0,538.0,4,2,0,0,2,33,21585.5,415.1057692307692,0,True
1077,2,72312,0,538.5,1,0,0,0,2,33,21586.0,415.11538461538464,0,True
1079,2,72312,0,539.5,3,1,0,0,2,33,21586.5,415.125,0,True
1080,2,72312,0,540.0,4,3,0,0,2,33,21587.0,415.13461538461536,0,True
1081,2,72312,0,540.5,1,0,0,0,2,33,21587.5,415.1442307692308,0,True
1079,2,72312,0,539.5,1,3,0,0,2,33,21588.0,415.15384615384613,0,True
1081,2,72312,0,540.5,3,1,0,0,2,33,21588.5,415.16346153846155,0,True
1079,2,72313,1,539.5,2,3,0,0,2,33,21589.0,415.1730769230769,0,True
1081,2,72313,0,540.5,3,1,0,0,2,33,21589.5,415.1826923076923,0,True
1079,2,72313,0,539.5,0,2,0,0,2,33,21590.0,415.1923076923077,0,True
1079,2,72313,0,539.5,1,1,0,0,2,33,21590.5,415.2019230769231,0,True
1080,2,72313,0,540.0,2,1,0,0,2,33,21591.0,415.21153846153845,0,True
1079,2,72313,0,539.5,2,3,0,0,2,33,21591.5,415.22115384615387,0,True
1082,2,72313,0,541.0,5,2,0,0,2,33,21592.0,415.2307692307692,0,True
1083,2,72313,0,541.5,1,0,0,0,2,33,21592.5,415.24038461538464,0,True
1081,2,72313,0,540.5,0,2,0,0,2,33,21593.0,415.25,0,True
1081,2,72313,0,540.5,2,2,0,0,2,33,21593.5,415.25961538461536,0,True
1087,2,72313,0,543.5,7,1,0,0,2,33,21594.0,415.2692307692308,0,True
1091,2,72314,1,545.5,5,0,0,0,2,33,21594.5,415.27884615384613,0,True
1090,2,72314,0,545.0,3,4,0,0,2,33,21595.0,415.28846153846155,0,True
1086,2,72314,0,543.0,1,5,0,0,2,33,21595.5,415.2980769230769,0,True
1082,2,72315,1,541.0,1,4,0,0,2,33,21596.0,415.3076923076923,0,True
1081,2,72316,1,540.5,2,2,0,0,2,33,21596.5,415.3173076923077,0,True
1082,2,72316,0,541.0,3,2,0,0,2,33,21597.0,415.3269230769231,0,True
1083,2,72316,0,541.5,3,2,0,0,2,33,21597.5,415.33653846153845,0,True
1086,2,72316,0,543.0,4,1,0,0,2,33,21598.0,415.34615384615387,0,True
1086,2,72316,0,543.0,3,3,0,0,2,33,21598.5,415.3557692307692,0,True
1085,2,72317,1,542.5,2,2,0,0,2,33,21599.0,415.36538461538464,0,True
1085,2,72317,0,542.5,2,2,0,0,2,33,21599.5,415.375,0,True
1084,2,72318,1,542.0,2,2,0,0,2,33,21600.0,415.38461538461536,0,True
1086,2,72318,0,543.0,2,0,0,0,2,33,21600.5,415.3942307692308,0,True
1086,2,72318,0,543.0,1,1,0,0,2,33,21601.0,415.40384615384613,0,True
1087,2,72319,1,543.5,3,1,0,0,2,33,21601.5,415.41346153846155,0,True
1088,2,72320,1,544.0,2,0,0,0,2,33,21602.0,415.4230769230769,0,True
1092,2,72320,0,546.0,5,1,0,0,2,33,21602.5,415.4326923076923,0,True
1092,2,72320,0,546.0,4,4,0,0,2,33,21603.0,415.4423076923077,0,True
1091,2,72320,0,545.5,3,4,0,0,2,33,21603.5,415.4519230769231,0,True
1094,2,72320,0,547.0,3,0,0,0,2,33,21604.0,415.46153846153845,0,True
1093,2,72320,0,546.5,1,2,0,0,2,33,21604.5,415.47115384615387,0,True
1093,2,72320,0,546.5,2,2,0,0,2,33,21605.0,415.4807692307692,0,True
1094,2,72321,1,547.0,3,1,0,0,2,33,21605.5,415.49038461538464,0,True
1093,2,72322,1,546.5,3,3,0,0,2,32,21606.0,415.5,0,True
1087,2,72324,2,543.5,0,4,0,0,2,32,21606.5,415.50961538461536,0,True
1092,2,72324,0,546.0,5,0,0,0,2,32,21607.0,415.5192307692308,0,True
1093,2,72324,0,546.5,2,1,0,0,2,32,21607.5,415.52884615384613,0,True
1094,2,72324,0,547.0,1,0,0,0,2,32,21608.0,415.53846153846155,0,True
1094,2,72325,1,547.0,2,1,0,0,2,32,21608.5,415.5480769230769,0,True
1096,2,72325,0,548.0,2,0,0,0,2,32,21609.0,415.5576923076923,0,True
1097,2,72325,0,548.5,3,2,0,0,2,32,21609.5,415.5673076923077,0,True
1097,2,72325,0,548.5,2,2,0,0,2,32,21610.0,415.5769230769231,0,True
1095,2,72327,2,547.5,3,3,0,0,2,32,21610.5,415.58653846153845,0,True
1095,2,72327,0,547.5,2,2,0,0,2,32,21611.0,415.59615384615387,0,True
1094,2,72327,0,547.0,2,3,0,0,2,32,21611.5,415.6057692307692,0,True
1095,2,72328,1,547.5,5,3,0,0,2,32,21612.0,415.61538461538464,0,True
1102,2,72328,0,551.0,7,0,0,0,2,32,21612.5,415.625,0,True
1104,2,72328,0,552.0,3,1,0,0,2,32,21613.0,415.63461538461536,0,True
1107,2,72328,0,553.5,4,1,0,0,2,32,21613.5,415.6442307692308,0,True
1108,2,72330,2,554.0,3,0,0,0,2,32,21614.0,415.65384615384613,0,True
1107,2,72330,0,553.5,1,2,0,0,2,32,21614.5,415.66346153846155,0,True
1112,2,72330,0,556.0,5,0,0,0,2,32,21615.0,415.6730769230769,0,True
1112,2,72330,0,556.0,2,2,0,0,2,32,21615.5,415.6826923076923,0,True
1115,2,72330,0,557.5,4,1,0,0,2,32,21616.0,415.6923076923077,0,True
1115,2,72330,0,557.5,1,1,0,0,2,32,21616.5,415.7019230769231,0,True
1116,2,72330,0,558.0,2,1,0,0,2,32,21617.0,415.71153846153845,0,True
1117,2,72331,1,558.5,3,1,0,0,2,32,21617.5,415.72115384615387,0,True
1118,2,72331,0,559.0,3,2,0,0,2,32,21618.0,415.7307692307692,0,True
1117,2,72332,1,558.5,4,4,0,0,2,32,21618.5,415.74038461538464,0,True
1118,2,72332,0,559.0,1,0,0,0,2,32,21619.0,415.75,0,True
1116,2,72333,1,558.0,1,2,0,0,2,32,21619.5,415.75961538461536,0,True
1115,2,72334,1,557.5,3,3,0,0,2,33,21620.0,415.7692307692308,0,True
1116,2,72334,0,558.0,1,0,0,0,2,33,21620.5,415.77884615384613,0,True
1117,2,72335,1,558.5,2,0,0,0,2,33,21621.0,415.78846153846155,0,True
1116,2,72335,0,558.0,2,3,0,0,2,33,21621.5,415.7980769230769,0,True
1119,2,72336,1,559.5,4,0,0,0,2,33,21622.0,415.8076923076923,0,True
1118,2,72338,2,559.0,1,0,0,0,2,33,21622.5,415.8173076923077,0,True
1120,2,72338,0,560.0,3,1,0,0,2,33,21623.0,415.8269230769231,0,True
1119,2,72338,0,559.5,2,3,0,0,2,33,21623.5,415.83653846153845,0,True
1120,2,72338,0,560.0,3,2,0,0,2,33,21624.0,415.84615384615387,0,True
1118,2,72338,0,559.0,3,5,0,0,2,33,21624.5,415.8557692307692,0,True
1116,2,72339,1,558.0,3,4,0,0,2,33,21625.0,415.86538461538464,0,True
1115,2,72339,0,557.5,1,2,0,0,2,33,21625.5,415.875,0,True
1116,2,72339,0,558.0,1,0,0,0,2,33,21626.0,415.88461538461536,0,True
1115,2,72341,2,557.5,3,2,0,0,2,33,21626.5,415.8942307692308,0,True
1111,2,72342,1,555.5,1,4,0,0,2,33,21627.0,415.90384615384613,0,True
1113,2,72342,0,556.5,3,1,0,0,2,33,21627.5,415.91346153846155,0,True
1114,2,72344,2,557.0,4,1,0,0,2,33,21628.0,415.9230769230769,0,True
1113,2,72346,2,556.5,2,1,0,0,2,33,21628.5,415.9326923076923,0,True
1112,2,72346,0,556.0,1,2,0,0,2,33,21629.0,415.9423076923077,0,True
1111,2,72346,0,555.5,1,2,0,0,2,33,21629.5,415.9519230769231,0,True
1111,2,72346,0,555.5,2,2,0,0,2,33,21630.0,415.96153846153845,0,True
1111,2,72347,1,555.5,3,2,0,0,2,33,21630.5,415.97115384615387,0,True
1113,2,72347,0,556.5,6,4,0,0,2,33,21631.0,415.9807692307692,0,True
1114,2,72347,0,557.0,3,2,0,0,2,33,21631.5,415.99038461538464,0,True
1114,2,72349,2,557.0,4,2,0,0,2,33,21632.0,416.0,0,True
1113,2,72349,0,556.5,1,2,0,0,2,33,21632.5,416.00961538461536,0,True
1111,2,72350,1,555.5,2,3,0,0,2,33,21633.0,416.0192307692308,0,True
1109,2,72350,0,554.5,0,2,0,0,2,33,21633.5,416.02884615384613,0,True
1104,2,72350,0,552.0,0,5,0,0,2,33,21634.0,416.03846153846155,0,True
1101,2,72350,0,550.5,1,4,0,0,2,33,21634.5,416.0480769230769,0,True
1095,2,72350,0,547.5,1,7,0,0,2,33,21635.0,416.0576923076923,0,True
1095,2,72351,1,547.5,3,2,0,0,2,33,21635.5,416.0673076923077,0,True
1094,2,72353,2,547.0,2,1,0,0,2,33,21636.0,416.0769230769231,0,True
1099,2,72353,0,549.5,5,0,0,0,2,33,21636.5,416.08653846153845,0,True
1099,2,72353,0,549.5,2,2,0,0,2,33,21637.0,416.09615384615387,0,True
1101,2,72353,0,550.5,2,0,0,0,2,33,21637.5,416.1057692307692,0,True
1099,2,72355,2,549.5,1,1,0,0,2,33,21638.0,416.11538461538464,0,True
1093,2,72358,3,546.5,2,5,0,0,2,33,21638.5,416.125,0,True
1094,2,72358,0,547.0,1,0,0,0,2,33,21639.0,416.13461538461536,0,True
1093,2,72358,0,546.5,3,4,0,0,2,33,21639.5,416.1442307692308,0,True
1092,2,72358,0,546.0,1,2,0,0,2,33,21640.0,416.15384615384613,0,True
1094,2,72358,0,547.0,2,0,0,0,2,33,21640.5,416.16346153846155,0,True
1094,2,72358,0,547.0,2,2,0,0,2,33,21641.0,416.1730769230769,0,True
1098,2,72358,0,549.0,6,2,0,0,2,33,21641.5,416.1826923076923,0,True
1098,2,72359,1,549.0,2,1,0,0,2,33,21642.0,416.1923076923077,0,True
1096,2,72360,1,548.0,1,2,0,0,2,33,21642.5,416.2019230769231,0,True
